Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,37962,20303076829: 16; 22002434740: 15; 21110274137: 15
DYCOL01,0,100.0,integer,16,"1: 37,962; 2: 35,080; 3: 28,061"
DYCOL03,0,100.0,integer,9,"3: 59,866; 1: 37,962; 2: 31,538"
DYCOL04,0,100.0,integer,2,"1: 67,226; 2: 67,163"
DYCOL05,0,100.0,integer,100,"30: 2,547; 32: 2,454; 28: 2,441"
DYCOL06,11735,91.26788650856841,string,5,"1: 100,190; 2: 22,418; -: 46"
DYCOL07,34153,74.58646168957281,string,5,"2: 71,250; 1: 28,940; -: 46"
DYCOL08,34153,74.58646168957281,string,12,"11: 37,338; 21: 19,675; 41: 18,495"
DYCOL09,20400,84.8201861759519,integer,7,"1: 37,742; 5: 34,144; 4: 19,932"
DYCOL10,20400,84.8201861759519,integer,5,"1: 68,248; 4: 38,218; 2: 6,183"
