Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,38316,20608146005: 19; 10804181005: 16; 20605143905: 16
DYCOL01,0,100.0,integer,19,"1: 38,316; 2: 35,840; 3: 29,575"
DYCOL03,0,100.0,integer,9,"3: 64,657; 1: 38,316; 2: 32,568"
DYCOL04,0,100.0,integer,2,"1: 70,229; 2: 70,130"
DYCOL05,0,100.0,integer,100,"22: 3,138; 25: 3,122; 30: 3,095"
DYCOL06,13997,90.02771464601487,string,5,"1: 102,637; 2: 23,621; -: 104"
DYCOL07,37618,73.19872612372559,string,5,"2: 71,208; 1: 31,429; -: 104"
DYCOL08,37616,73.2001510412585,string,51,"106: 18,038; 234: 14,143; 346: 11,173"
DYCOL09,22910,83.67756966065589,integer,7,"1: 40,195; 5: 35,227; 4: 21,946"
DYCOL10,22903,83.68255687202102,integer,5,"1: 70,730; 4: 40,305; 2: 5,449"
