Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,8318,223015: 23; 92039: 22; 123012: 22
COL01,0,100.0,integer,24,"1: 8,318; 2: 7,984; 3: 7,218"
COL03,0,100.0,integer,4,"3: 26,572; 1: 8,318; 2: 7,360"
COL04,0,100.0,integer,2,"2: 22,930; 1: 22,798"
COL05,0,100.0,integer,99,"5: 1,813; 4: 1,742; 2: 1,683"
COL06,0,100.0,integer,53,"52: 43,091; 26: 223; 13: 137"
COL07,9524,79.17249825052484,integer,4,"3: 14,334; 1: 11,449; 2: 10,421"
COL08,23858,47.826277116864944,integer,51,"15: 2,636; 14: 2,071; 12: 1,995"
COL09,9515,79.19217984604619,integer,54,"50: 10,307; 60: 9,217; 10: 4,994"
COL10,33446,26.858817354793562,string,227,"612: 3,230; 614: 1,162; 753: 828"
COL11,33446,26.858817354793562,integer,257,"1111: 3,777; 5101: 918; 3214: 831"
COL12,33446,26.858817354793562,integer,6,"2: 4,175; 5: 2,873; 4: 2,584"
COL13,35708,21.91217634709587,integer,53,"52: 7,742; 26: 262; 20: 192"
