Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,5766,83002: 24; 194023: 21; 112018: 20
COL01,0,100.0,integer,26,"1: 5,766; 2: 5,527; 3: 4,993"
COL03,0,100.0,integer,4,"3: 18,067; 1: 5,766; 2: 5,101"
COL04,0,100.0,integer,2,"2: 15,697; 1: 15,634"
COL05,0,100.0,integer,100,"5: 1,198; 3: 1,182; 4: 1,178"
COL06,0,100.0,integer,53,"52: 29,529; 26: 142; 8: 86"
COL07,6669,78.7143723468769,integer,4,"3: 9,987; 1: 7,560; 2: 7,115"
COL08,16656,46.838594363410046,integer,52,"15: 1,927; 14: 1,494; 12: 1,311"
COL09,6665,78.7271392550509,integer,54,"50: 6,838; 60: 6,229; 10: 3,207"
COL10,22734,27.43927739299735,string,213,"612: 2,408; 614: 668; 753: 584"
COL11,22734,27.43927739299735,integer,236,"1111: 2,769; 5101: 645; 3214: 596"
COL12,22734,27.43927739299735,integer,6,"2: 2,563; 5: 2,090; 4: 1,772"
COL13,24455,21.94631515112827,integer,54,"52: 5,386; 26: 263; 12: 103"
