Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,38960,11103137514: 17; 20627463511: 16; 11103138014: 15
DYCOL01,70483,48.10940145770448,integer,17,"1: 18,610; 2: 16,985; 3: 13,429"
DYCOL03,0,100.0,integer,9,"3: 59,212; 1: 38,960; 2: 32,585"
DYCOL04,0,100.0,integer,2,"1: 68,044; 2: 67,786"
DYCOL05,0,100.0,integer,100,"30: 2,918; 32: 2,713; 35: 2,581"
DYCOL06,13479,90.07656629610543,string,5,"1: 101,892; 2: 20,420; -: 39"
DYCOL07,33898,75.04380475594493,string,5,"2: 73,100; 1: 28,793; -: 39"
DYCOL08,33899,75.0430685415593,string,12,"1: 39,007; 2: 20,893; 4: 19,505"
DYCOL09,22555,83.39468453213576,integer,7,"1: 38,473; 5: 34,442; 4: 19,350"
DYCOL10,22550,83.39836560406391,integer,5,"1: 70,086; 4: 35,876; 2: 5,894"
