Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,38328,20817487523: 18; 22209628608: 16; 22105614617: 14
DYCOL01,0,100.0,integer,18,"1: 38,328; 2: 35,317; 3: 27,855"
DYCOL03,0,100.0,integer,9,"3: 57,806; 1: 38,328; 2: 31,703"
DYCOL04,0,100.0,integer,2,"2: 66,367; 1: 66,174"
DYCOL05,0,100.0,integer,100,"30: 2,556; 35: 2,514; 38: 2,401"
DYCOL06,12284,90.73192446111015,string,5,"1: 100,077; 2: 20,126; -: 54"
DYCOL07,32409,75.54794365517085,string,5,"2: 71,973; 1: 28,105; -: 54"
DYCOL08,32410,75.54718917165255,string,12,"1: 38,754; 2: 20,351; 4: 19,164"
DYCOL09,21160,84.0351287526124,integer,7,"1: 37,172; 5: 33,668; 4: 18,961"
DYCOL10,21159,84.0358832361307,integer,5,"1: 68,012; 4: 35,762; 2: 6,097"
