Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,11520,1042114: 32; 62005: 27; 41009: 24
COL01,0,100.0,integer,33,"1: 11,520; 2: 10,982; 3: 10,014"
COL03,0,100.0,integer,4,"3: 37,385; 1: 11,520; 2: 10,174"
COL04,0,100.0,integer,2,"1: 31,963; 2: 31,820"
COL05,0,100.0,integer,100,"5: 2,496; 4: 2,247; 3: 2,182"
COL06,0,100.0,integer,53,"52: 60,471; 26: 271; 12: 197"
COL07,12323,80.67980496370507,integer,4,"3: 19,940; 1: 16,588; 2: 14,932"
COL08,32263,49.41755640217613,integer,53,"16: 3,391; 14: 3,170; 15: 2,994"
COL09,12314,80.69391530658639,integer,57,"50: 15,151; 60: 12,524; 10: 6,407"
COL10,45770,28.241067369048178,string,233,"612: 4,880; 614: 2,137; 753: 1,378"
COL11,45770,28.241067369048178,integer,274,"1111: 5,418; 1122: 1,886; 3214: 1,499"
COL12,45770,28.241067369048178,integer,6,"2: 6,236; 5: 4,924; 4: 3,621"
COL13,49774,21.96353260273114,integer,54,"52: 11,072; 26: 389; 12: 241"
