Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,38146,20608145921: 20; 11105258023: 17; 20303076829: 15
DYCOL01,0,100.0,integer,20,"1: 38,146; 2: 35,156; 3: 28,292"
DYCOL03,0,100.0,integer,9,"3: 60,983; 1: 38,146; 2: 31,618"
DYCOL04,0,100.0,integer,2,"2: 67,779; 1: 67,773"
DYCOL05,0,100.0,integer,100,"30: 2,763; 25: 2,569; 32: 2,564"
DYCOL06,11974,91.1664896128423,string,5,"1: 100,495; 2: 23,037; -: 46"
DYCOL07,35011,74.17153564683665,string,5,"2: 71,026; 1: 29,469; -: 46"
DYCOL08,35011,74.17153564683665,string,12,"11: 37,493; 21: 19,717; 41: 18,218"
DYCOL09,20684,84.74091123701606,integer,7,"1: 37,713; 5: 34,696; 4: 20,219"
DYCOL10,20680,84.74386213408877,integer,5,"1: 68,440; 4: 38,921; 2: 6,253"
