Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,24534,124013001: 21; 26012016: 20; 3032016: 19
COL01,0,100.0,integer,21,"1: 24,534; 2: 23,521; 3: 20,749"
COL03,0,100.0,integer,9,"3: 59,951; 1: 24,552; 2: 21,557"
COL04,0,100.0,integer,2,"1: 56,874; 2: 55,900"
COL05,1447,98.7169028322131,integer,100,"18: 3,635; 15: 3,478; 17: 3,429"
COL06,9871,91.24709596183519,integer,3,"1: 81,095; 2: 21,808"
COL07,27224,75.85968396970932,integer,3,"2: 55,272; 1: 30,278"
COL08,31679,71.90930533633639,integer,58,"23: 10,570; 16: 8,069; 15: 7,346"
COL09,17783,84.23129444730168,integer,7,"1: 34,277; 5: 25,121; 4: 22,865"
COL10,17777,84.23661482256549,integer,5,"1: 48,229; 4: 42,932; 2: 3,443"
