Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,12887,21904595320: 8; 21304538730: 8; 22603659627: 8
DYCOL01,0,100.0,integer,10,"1: 13,768; 2: 2,101; 3: 1,856"
DYCOL02,0,100.0,integer,2,"1: 18,253; 2: 317"
DYCOL03,1,99.99461497038233,integer,247,"6121: 4,463; 6111: 3,876; 8322: 1,880"
DYCOL04,1,99.99461497038233,integer,258,"1440: 3,330; 1110: 3,169; 1411: 1,170"
DYCOL05,0,100.0,integer,3,"5: 14,258; 6: 2,644; 4: 1,668"
DYCOL06,0,100.0,integer,2,"1: 10,539; 2: 8,031"
DYCOL07,232,98.7506731287022,integer,19,"8: 4,129; 10: 2,570; 5: 2,040"
DYCOL08,235,98.73451803984922,integer,9,"7: 6,872; 6: 5,094; 5: 1,769"
DYCOL09,2346,87.36672051696284,integer,409,"0: 12,746; 20000000: 198; 30000000: 170"
DYCOL10,597,96.78513731825525,integer,1684,"0: 3,980; 50000000: 433; 100000000: 325"
DYCOL11,1872,89.91922455573506,integer,357,"0: 11,151; 5000000: 421; 10000000: 417"
DYCOL12,1120,93.96876682821755,integer,1004,"0: 6,420; 20000000: 534; 10000000: 468"
DYCOL13,2740,85.24501884760366,integer,112,"0: 14,988; 5000000: 111; 10000000: 85"
DYCOL14,286,98.45988152934841,integer,3055,"0: 2,608; 600000000: 385; 300000000: 299"
DYCOL15,0,100.0,integer,3048,"0: 2,698; 600000000: 469; 480000000: 400"
