Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,12883,21302536726: 11; 20403430517: 10; 21904595320: 9
DYCOL01,1,99.99482482016249,integer,13,"1: 14,110; 2: 2,262; 3: 1,931"
DYCOL02,1,99.99482482016249,integer,3,"1: 18,854; 2: 468"
DYCOL03,4,99.97929928065,integer,229,"6121: 4,887; 6111: 4,203; 8322: 1,859"
DYCOL04,5,99.9741241008125,integer,251,"1440: 3,601; 1110: 3,443; 1411: 1,397"
DYCOL05,1,99.99482482016249,integer,4,"5: 14,528; 6: 3,063; 4: 1,731"
DYCOL06,0,100.0,integer,2,"1: 11,391; 2: 7,932"
DYCOL07,295,98.47332194793769,integer,20,"8: 3,911; 10: 2,453; 5: 2,213"
DYCOL08,288,98.50954820680019,integer,9,"7: 7,408; 6: 4,846; 5: 1,859"
DYCOL09,2335,87.91595507943902,integer,413,"0: 13,382; 10000000: 199; 20000000: 185"
DYCOL10,580,96.99839569425038,integer,1672,"0: 4,280; 30000000: 455; 50000000: 450"
DYCOL11,1850,90.4259173006262,integer,364,"0: 12,017; 5000000: 461; 10000000: 453"
DYCOL12,1072,94.45220721420068,integer,1041,"0: 6,988; 10000000: 534; 20000000: 519"
DYCOL13,2732,85.86140868395177,integer,122,"0: 15,648; 5000000: 104; 10000000: 83"
DYCOL14,267,98.61822698338767,integer,2904,"0: 3,006; 300000000: 343; 150000000: 304"
DYCOL15,1,99.99482482016249,integer,3081,"0: 3,100; 360000000: 453; 300000000: 407"
