Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,14371,21302536120: 11; 20413437614: 10; 21904595320: 9
DYCOL01,1,99.99538127569166,integer,12,"1: 15,779; 2: 2,581; 3: 2,138"
DYCOL02,1,99.99538127569166,integer,3,"1: 21,118; 2: 532"
DYCOL03,2,99.99076255138331,integer,238,"6121: 5,303; 6111: 4,844; 8322: 2,202"
DYCOL04,2,99.99076255138331,integer,270,"1440: 3,969; 1110: 3,867; 49220: 1,507"
DYCOL05,1,99.99538127569166,integer,4,"5: 16,303; 6: 3,304; 4: 2,043"
DYCOL06,1,99.99538127569166,integer,3,"1: 12,605; 2: 9,045"
DYCOL07,419,98.06475451480301,integer,20,"8: 4,229; 10: 2,683; 5: 2,408"
DYCOL08,418,98.06937323911136,integer,9,"7: 8,766; 6: 5,444; 5: 1,946"
DYCOL09,2383,88.9935799732114,integer,464,"0: 14,941; 20000000: 239; 10000000: 226"
DYCOL10,499,97.69525657013533,integer,1743,"0: 4,830; 20000000: 506; 30000000: 489"
DYCOL11,1695,92.17126229735348,integer,363,"0: 13,418; 5000000: 600; 10000000: 574"
DYCOL12,1011,95.33046972426216,integer,1150,"0: 7,917; 10000000: 640; 5000000: 559"
DYCOL13,2703,87.51558819454067,integer,140,"0: 17,787; 5000000: 115; 10000000: 115"
DYCOL14,275,98.72985081520484,integer,3283,"0: 3,292; 120000000: 369; 300000000: 364"
DYCOL15,1,99.99538127569166,integer,3346,"0: 3,342; 240000000: 564; 180000000: 529"
