Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,15646,2030112153: 19; 2040121180: 16; 2040114209: 12
DYCOL01,4,99.98461656795631,integer,13,"1: 17,919; 2: 3,359; 3: 2,519"
DYCOL02,4,99.98461656795631,integer,3,"1: 25,258; 2: 740"
DYCOL03,7355,71.71371432966696,string,147,"6121: 5,936; 6111: 5,660; 6112: 1,642"
DYCOL04,7355,71.71371432966696,string,173,"0124: 6,292; 0111: 5,653; 0113: 1,596"
DYCOL05,4,99.98461656795631,integer,4,"2: 17,609; 3: 5,310; 1: 3,079"
DYCOL06,4,99.98461656795631,integer,3,"1: 15,630; 2: 10,368"
DYCOL07,586,97.74632720559957,integer,19,"8: 4,259; 5: 3,678; 10: 3,404"
DYCOL08,584,97.75401892162141,integer,9,"7: 10,464; 6: 6,300; 5: 2,662"
DYCOL09,5937,77.16714098915467,integer,650,"0: 14,758; 1000000: 317; 2000000: 310"
DYCOL10,8808,66.12568263979695,integer,1905,"0: 4,462; 5000000: 394; 10000000: 364"
DYCOL11,19888,23.51357587877856,integer,360,"0: 3,378; 2000000: 214; 5000000: 212"
DYCOL12,19334,25.644181216829477,integer,789,"0: 2,041; 3000000: 241; 2000000: 177"
DYCOL13,7038,72.9328513191293,integer,183,"0: 17,524; 2000000: 123; 1000000: 107"
DYCOL14,1101,95.76571032997462,integer,3935,"0: 4,826; 30000000: 493; 20000000: 423"
DYCOL15,4,99.98461656795631,string,4482,"0: 5,392; 60000000: 441; 30000000: 393"
