Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,17213,2031020002: 18; 2031021003: 18; 2041230001: 17
DYCOL01,4,99.9872830164685,integer,17,"1: 20,594; 2: 4,401; 3: 3,121"
DYCOL02,3,99.99046226235137,integer,3,"1: 30,152; 2: 1,299"
DYCOL03,4,99.9872830164685,integer,224,"6111: 7,930; 6121: 7,928; 5220: 3,012"
DYCOL04,22834,27.405099510396134,string,222,6022: 958; 0111: 837; 6023: 565
DYCOL05,4,99.9872830164685,integer,4,"2: 20,308; 3: 7,635; 1: 3,507"
DYCOL06,4,99.9872830164685,integer,3,"1: 19,431; 2: 12,019"
DYCOL07,1050,96.6617918229796,integer,21,"8: 4,850; 4: 4,031; 5: 3,994"
DYCOL08,1042,96.6872257900426,integer,9,"7: 14,577; 6: 7,318; 5: 2,431"
DYCOL09,8962,71.50759839766008,integer,811,"0: 16,150; 1000000: 417; 500000: 315"
DYCOL10,3202,89.82005468302918,integer,3257,"0: 7,803; 2000000: 503; 5000000: 437"
DYCOL11,8373,73.38017422267438,integer,628,"0: 16,396; 500000: 411; 2000000: 393"
DYCOL12,5350,82.99103452661029,integer,1908,"0: 11,064; 500000: 515; 2000000: 478"
DYCOL13,10818,65.60691803904113,integer,212,"0: 19,228; 500000: 129; 1000000: 117"
DYCOL14,1986,93.68601767660711,integer,4867,"0: 6,430; 30000000: 405; 15000000: 370"
DYCOL15,8623,72.58536275195524,string,5211,"0: 6,866; 3000000: 178; 10000000: 165"
