Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,15167,20412106112: 12; 20408103613: 12; 21901416416: 12
DYCOL01,1,99.99591720083289,integer,13,"1: 17,117; 2: 3,473; 3: 2,225"
DYCOL02,1,99.99591720083289,integer,3,"1: 24,046; 2: 446"
DYCOL03,1,99.99591720083289,integer,212,"6121: 6,357; 6111: 5,890; 5220: 2,357"
DYCOL04,1,99.99591720083289,integer,279,"1110: 4,746; 1440: 4,742; 1411: 1,525"
DYCOL05,1,99.99591720083289,integer,4,"5: 17,026; 6: 4,806; 4: 2,660"
DYCOL06,1,99.99591720083289,integer,3,"1: 14,721; 2: 9,771"
DYCOL07,351,98.56693749234475,integer,20,"8: 4,996; 5: 3,087; 4: 2,936"
DYCOL08,350,98.57102029151186,integer,9,"7: 9,905; 6: 6,466; 5: 2,297"
DYCOL09,5610,77.09549667251868,integer,545,"0: 14,003; 2000000: 299; 5000000: 257"
DYCOL10,1974,91.9405544441269,integer,2040,"0: 5,254; 20000000: 552; 10000000: 508"
DYCOL11,5222,78.67962274935695,integer,400,"0: 13,382; 5000000: 596; 10000000: 465"
DYCOL12,3023,87.65769811782958,integer,1353,"0: 8,147; 5000000: 681; 2000000: 482"
DYCOL13,6646,72.86571673539379,integer,159,"0: 16,463; 1000000: 156; 2000000: 114"
DYCOL14,1023,95.82329645204753,integer,3716,"0: 4,430; 120000000: 416; 30000000: 410"
DYCOL15,1,99.99591720083289,integer,3863,"0: 4,902; 60000000: 572; 120000000: 464"
