Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,15280,3144100: 18; 4053049: 17; 4013010: 17
DYCOL01,1,99.9966107439417,integer,17,"1: 18,552; 2: 4,348; 3: 3,189"
DYCOL02,1,99.9966107439417,integer,3,"1: 28,199; 2: 1,305"
DYCOL03,1,99.9966107439417,integer,217,"6111: 7,630; 6121: 6,928; 5220: 2,988"
DYCOL04,1,99.9966107439417,integer,305,"124: 7,531; 111: 6,691; 113: 2,082"
DYCOL05,1,99.9966107439417,integer,4,"2: 18,253; 3: 7,579; 1: 3,672"
DYCOL06,1,99.9966107439417,integer,3,"1: 18,266; 2: 11,238"
DYCOL07,1060,96.40738857820709,integer,20,"8: 4,145; 4: 3,730; 5: 3,706"
DYCOL08,1040,96.47517369937299,integer,10,"7: 14,115; 6: 6,563; 4: 2,254"
DYCOL09,15565,47.24622945263515,integer,639,"0: 9,369; 1000000: 295; 500000: 255"
DYCOL10,11732,60.23724792408067,integer,2745,"0: 4,095; 2000000: 308; 3000000: 281"
DYCOL11,10307,65.06693780715133,integer,689,"0: 13,213; 1000000: 292; 500000: 289"
DYCOL12,7019,76.21081172682595,integer,1889,"0: 8,995; 1000000: 384; 2000000: 362"
DYCOL13,24223,17.90205049991527,integer,195,"0: 4,339; 1000000: 66; 500000: 60"
DYCOL14,10434,64.63650228774785,integer,3672,"0: 4,895; 10000000: 214; 6000000: 200"
DYCOL15,21806,26.093882392814784,string,2245,0: 850; 36000000: 273; 30000000: 268
