Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,14605,21901416416: 10; 20512128223: 9; 21007245423: 9
DYCOL01,3,99.98723295599625,integer,13,"1: 16,565; 2: 3,373; 3: 2,063"
DYCOL02,3,99.98723295599625,integer,3,"1: 22,981; 2: 514"
DYCOL03,3,99.98723295599625,integer,198,"6121: 6,283; 6111: 5,645; 5220: 2,313"
DYCOL04,3,99.98723295599625,integer,263,"1110: 4,532; 1440: 4,322; 1411: 1,998"
DYCOL05,3,99.98723295599625,integer,4,"5: 16,649; 6: 4,473; 4: 2,373"
DYCOL06,2,99.99148863733083,integer,3,"1: 14,344; 2: 9,152"
DYCOL07,373,98.41263086220103,integer,20,"8: 4,620; 5: 3,049; 10: 2,594"
DYCOL08,373,98.41263086220103,integer,9,"7: 9,927; 6: 5,923; 5: 2,251"
DYCOL09,6042,74.28717337645757,integer,518,"0: 12,667; 2000000: 282; 5000000: 280"
DYCOL10,2089,91.1098816920589,integer,1960,"0: 4,526; 20000000: 591; 10000000: 561"
DYCOL11,5308,77.41084347604051,integer,363,"0: 12,166; 5000000: 648; 2000000: 521"
DYCOL12,3247,86.18180270661333,integer,1311,"0: 7,134; 5000000: 608; 10000000: 503"
DYCOL13,6997,70.22299770193207,integer,171,"0: 15,228; 1000000: 139; 2000000: 121"
DYCOL14,1266,94.6123074304196,integer,3520,"0: 3,672; 120000000: 411; 50000000: 374"
DYCOL15,4,99.98297727466168,integer,3632,"0: 4,551; 120000000: 516; 60000000: 492"
