Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,16163,1023001: 11; 1064031: 11; 13116: 10
COL1,0,100.0,integer,31,"81126: 11,832; 81115: 8,584; 81330: 4,864"
COL3,46,99.88715256482594,integer,8,"2: 40,225; 7: 289; 4: 114"
COL4,70,99.82827564212644,integer,3,"0: 38,921; 1: 1,772"
COL5,40580,0.4489365355837438,integer,17,1: 89; 2: 32; 5: 22
COL6,1,99.99754679488751,integer,395,"500: 5,910; 600: 3,119; 1000: 3,006"
