Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,37951,22104612538: 1; 11203151338: 1; 11203151726: 1
DYCOL001,0,100.0,integer,3,"2: 31,564; 1: 6,383; 3: 4"
DYCOL002,37946,0.013174883402278237,string,3,کپر: 4; زاغه: 1
DYCOL01,4,99.98946009327817,integer,8,"1: 29,939; 3: 3,561; 6: 2,520"
DYCOL03,0,100.0,integer,11,"4: 16,210; 3: 13,264; 5: 3,912"
DYCOL04,4,99.98946009327817,integer,221,"100: 6,045; 80: 3,952; 120: 3,424"
DYCOL05,4,99.98946009327817,integer,4,"3: 25,751; 2: 7,134; 1: 5,062"
DYCOL06,12200,67.85328449843219,integer,9,"1: 17,383; 3: 3,525; 2: 2,489"
DYCOL07,21004,44.65494980369423,integer,2,"1: 16,947"
DYCOL08,30029,20.87428526257543,integer,2,"1: 7,922"
DYCOL09,34568,8.914126109983922,integer,2,"1: 3,383"
DYCOL10,36349,4.221232642091122,integer,2,"1: 1,602"
DYCOL11,36875,2.835234908171058,integer,2,"1: 1,076"
DYCOL12,37689,0.6903638902795661,integer,2,1: 262
DYCOL13,1575,95.8499117282812,integer,2,"1: 36,376"
DYCOL14,34832,8.218492266343446,integer,2,"1: 3,119"
DYCOL15,32977,13.106374008590027,integer,2,"1: 4,974"
DYCOL16,1943,94.88024030987326,integer,2,"1: 36,008"
DYCOL17,31464,17.09309372612052,integer,2,"1: 6,487"
DYCOL18,22471,40.78943901346474,integer,2,"1: 15,480"
DYCOL19,15077,60.27245658875919,integer,2,"1: 22,874"
DYCOL20,712,98.12389660351506,integer,2,"1: 37,239"
DYCOL21,7557,80.08748122579115,integer,2,"1: 30,394"
DYCOL22,10187,73.15749255619089,integer,2,"1: 27,764"
DYCOL23,24935,34.29685647282022,integer,2,"1: 13,016"
DYCOL24,22522,40.65505520276146,integer,2,"1: 15,429"
DYCOL25,35369,6.803509788938367,integer,2,"1: 2,582"
DYCOL26,34262,9.720428974203577,integer,2,"1: 3,689"
DYCOL27,36886,2.8062501646860416,integer,2,"1: 1,065"
DYCOL28,35792,5.688914653105314,integer,2,"1: 2,159"
DYCOL29,37950,0.0026349766804600883,integer,2,1: 1
DYCOL30,487,98.71676635661774,integer,2,"1: 37,464"
DYCOL31,19574,48.42296645674686,integer,2,"1: 18,377"
DYCOL32,4748,87.48913072119312,integer,2,"1: 33,203"
DYCOL33,19553,48.47830096703644,integer,2,"1: 18,398"
DYCOL34,11148,70.6252799662723,integer,2,"1: 26,803"
DYCOL35,820,97.83931912202577,integer,2,"1: 37,131"
DYCOL36,1258,96.68519933598587,integer,2,"1: 36,693"
DYCOL37,21729,42.744591710363366,integer,2,"1: 16,222"
DYCOL38,37782,0.4453110589971332,integer,2,1: 169
DYCOL39,37460,1.2937735501040826,integer,2,1: 491
DYCOL40,36127,4.806197465152429,integer,2,"1: 1,824"
DYCOL41,31133,17.96527100735158,integer,2,"1: 6,818"
DYCOL42,30292,20.181286395615395,integer,2,"1: 7,659"
DYCOL42_14,36179,4.669178677768704,integer,2,"1: 1,772"
DYCOL43,0,100.0,integer,7,"4: 33,159; 3: 4,741; 5: 16"
DYCOL44,0,100.0,integer,8,"14: 33,060; 11: 1,965; 15: 1,836"
DYCOL45,0,100.0,integer,9,"24: 33,042; 25: 2,956; 23: 1,164"
