Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,39864,20006017025: 1; 10916206519: 1; 10916205326: 1
DYCOL01,1718,95.6903471804134,integer,8,"1: 30,020; 3: 3,505; 6: 2,819"
DYCOL02,39816,0.12040939193257438,string,13,ورثه اي: 35; شراکتي: 2; خانه پدري: 2
DYCOL03,0,100.0,integer,12,"4: 14,994; 3: 13,394; 5: 4,245"
DYCOL04,0,100.0,integer,227,"100: 5,257; 80: 3,504; 120: 3,263"
DYCOL05,1718,95.6903471804134,integer,4,"3: 29,370; 2: 4,897; 1: 3,879"
DYCOL06,10494,73.67549668874172,integer,9,"1: 18,424; 3: 3,469; 2: 3,468"
DYCOL07,26480,33.57415211719847,integer,2,"1: 13,384"
DYCOL08,30324,23.93136664659844,integer,2,"1: 9,540"
DYCOL09,36456,8.549066827212526,integer,2,"1: 3,408"
DYCOL10,38125,4.362331928557095,integer,2,"1: 1,739"
DYCOL11,37411,6.153421633554079,integer,2,"1: 2,453"
DYCOL12,39552,0.7826610475617057,integer,2,1: 312
DYCOL13,3000,92.47441300421433,integer,2,"1: 36,864"
DYCOL14,27923,29.95434477222557,integer,2,"1: 11,941"
DYCOL15,30899,22.488962472406183,integer,2,"1: 8,965"
DYCOL16,5224,86.89544451133855,integer,2,"1: 34,640"
DYCOL17,33502,15.959261489062815,integer,2,"1: 6,362"
DYCOL18,19357,51.442404174192255,integer,2,"1: 20,507"
DYCOL19,21483,46.109271523178805,integer,2,"1: 18,381"
DYCOL20,2519,93.68101545253863,integer,2,"1: 37,345"
DYCOL21,10995,72.41872366044552,integer,2,"1: 28,869"
DYCOL22,14638,63.28015251856311,integer,2,"1: 25,226"
DYCOL23,24532,38.46076660646197,integer,2,"1: 15,332"
DYCOL24,21409,46.29490266907486,integer,2,"1: 18,455"
DYCOL25,37890,4.95183624322697,integer,2,"1: 1,974"
DYCOL26,38137,4.332229580573954,integer,2,"1: 1,727"
DYCOL27,39197,1.6731888420630114,integer,2,1: 667
DYCOL28,38368,3.7527593818984517,integer,2,"1: 1,496"
DYCOL29,39849,0.03762793497892325,integer,2,1: 15
DYCOL30,2527,93.66094722054987,integer,2,"1: 37,337"
DYCOL31,1733,95.65271924543448,integer,2,"1: 38,131"
DYCOL32,11194,71.91952638972506,integer,2,"1: 28,670"
DYCOL33,15936,60.02408187838652,integer,2,"1: 23,928"
DYCOL34,29692,25.51675697371062,integer,2,"1: 10,172"
DYCOL35,3374,91.53622315873972,integer,2,"1: 36,490"
DYCOL36,3843,90.35972305839856,integer,2,"1: 36,021"
DYCOL37,22982,42.348986554284565,integer,2,"1: 16,882"
DYCOL38,39819,0.11288380493678085,integer,2,1: 45
DYCOL39,39526,0.8478828015251905,integer,2,1: 338
DYCOL40,39242,1.5603050371262306,integer,2,1: 622
DYCOL41,33230,16.641581376680715,integer,2,"1: 6,634"
DYCOL42,33735,15.37477423239013,integer,2,"1: 6,129"
DYCOL43,1718,95.6903471804134,integer,9,"4: 28,552; 3: 9,391; 1: 124"
DYCOL44,1718,95.6903471804134,integer,10,"14: 28,426; 11: 7,006; 15: 1,757"
DYCOL45,1718,95.6903471804134,integer,10,"24: 28,357; 23: 3,874; 25: 3,445"
DYCOL46,39649,0.5393337346979776,integer,2,1: 215
DYCOL47,37960,4.776239213325306,integer,2,"2: 1,904"
DYCOL48,39760,0.2608870158539056,integer,2,1: 104
DYCOL49,38566,3.2560706401766004,integer,2,"2: 1,298"
DYCOL50,39745,0.29851495083282886,integer,2,1: 119
DYCOL51,34511,13.42815572948023,integer,2,"2: 5,353"
DYCOL52,39723,0.3537025888019296,integer,2,1: 141
DYCOL53,38332,3.8430664258478853,integer,2,"2: 1,532"
DYCOL54,39859,0.012542644992974417,integer,2,1: 5
DYCOL55,39787,0.19315673289183044,integer,2,2: 77
DYCOL56,39468,0.9933774834437137,integer,2,1: 396
DYCOL57,35304,11.438892233594222,integer,2,"2: 4,560"
DYCOL58,39841,0.0576961669676912,integer,2,1: 23
DYCOL59,39557,0.7701184025687313,integer,2,2: 307
DYCOL60,39533,0.8303230985350241,string,34,مشهد: 83; بستري: 80; بيمار بستري: 78
DYCOL61,14771,62.94651816174994,integer,2,"1: 25,093"
