Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,40968,20002385832: 1; 12002233025: 1; 11403177126: 1
DYCOL01,2980,92.7260300722515,integer,8,"1: 29,793; 3: 3,588; 6: 2,817"
DYCOL03,0,100.0,integer,11,"4: 16,816; 3: 12,977; 5: 4,023"
DYCOL04,0,100.0,integer,218,"100: 5,887; 80: 3,763; 120: 3,414"
DYCOL05,2980,92.7260300722515,integer,4,"3: 26,257; 2: 7,015; 1: 4,716"
DYCOL06,14711,64.09148603788323,integer,9,"1: 17,735; 3: 3,326; 2: 2,733"
DYCOL07,24376,40.49990236281976,integer,2,"1: 16,592"
DYCOL08,32697,20.18892794376098,integer,2,"1: 8,271"
DYCOL09,37568,8.299160320249953,integer,2,"1: 3,400"
DYCOL10,39418,3.783440734231591,integer,2,"1: 1,550"
DYCOL11,39868,2.6850224565514558,integer,2,"1: 1,100"
DYCOL12,40805,0.3978715094708041,integer,2,1: 163
DYCOL13,4297,89.51132591290764,integer,2,"1: 36,671"
DYCOL14,37028,9.61726225346612,integer,2,"1: 3,940"
DYCOL15,35103,14.316051552431164,integer,2,"1: 5,865"
DYCOL16,4722,88.4739308728764,integer,2,"1: 36,246"
DYCOL17,35002,14.562585432532703,integer,2,"1: 5,966"
DYCOL18,25583,37.553700449131036,integer,2,"1: 15,385"
DYCOL19,17671,56.86633470025386,integer,2,"1: 23,297"
DYCOL20,3457,91.56170669791057,integer,2,"1: 37,511"
DYCOL21,10701,73.87961335676624,integer,2,"1: 30,267"
DYCOL22,13411,67.26469439562585,integer,2,"1: 27,557"
DYCOL23,27908,31.87853934778364,integer,2,"1: 13,060"
DYCOL24,24855,39.3306971294669,integer,2,"1: 16,113"
DYCOL25,38627,5.714215973442682,integer,2,"1: 2,341"
DYCOL26,36538,10.813317711384496,integer,2,"1: 4,430"
DYCOL27,39891,2.628881077914469,integer,2,"1: 1,077"
DYCOL28,38973,4.869654364381959,integer,2,"1: 1,995"
DYCOL29,40964,0.009763718023825252,integer,2,1: 4
DYCOL30,3490,91.48115602421402,integer,2,"1: 37,478"
DYCOL31,2987,92.70894356570982,integer,2,"1: 37,981"
DYCOL32,8184,80.02343292325718,integer,2,"1: 32,784"
DYCOL33,21902,46.538761960554574,integer,2,"1: 19,066"
DYCOL34,14024,65.76840460847491,integer,2,"1: 26,944"
DYCOL35,3764,90.81234133958212,integer,2,"1: 37,204"
DYCOL36,4132,89.91407928139036,integer,2,"1: 36,836"
DYCOL37,24545,40.08738527631323,integer,2,"1: 16,423"
DYCOL38,40819,0.36369849638742124,integer,2,1: 149
DYCOL39,40458,1.244874048037492,integer,2,1: 510
DYCOL40,39402,3.8224956063268922,integer,2,"1: 1,566"
DYCOL41,34852,14.92872485842609,integer,2,"1: 6,116"
DYCOL42,33799,17.49902362819762,integer,2,"1: 7,169"
DYCOL43,2980,92.7260300722515,integer,7,"4: 32,738; 3: 5,217; 5: 15"
DYCOL44,2980,92.7260300722515,integer,9,"14: 32,609; 11: 2,483; 15: 1,719"
DYCOL45,2980,92.7260300722515,integer,10,"24: 32,536; 25: 3,116; 23: 1,351"
