Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,38950,2000025066: 1; 1090076194: 1; 1090076204: 1
DYCOL01,665,98.29268292682927,integer,8,"1: 29,364; 3: 3,777; 6: 3,139"
DYCOL02,38938,0.0308087291399195,string,8,ورثه اي: 4; ورثه: 2; چادر: 2
DYCOL03,693,98.22079589216945,integer,15,"3: 12,870; 4: 11,675; 2: 6,339"
DYCOL04,665,98.29268292682927,integer,253,"100: 4,331; 80: 3,117; 120: 2,918"
DYCOL05,665,98.29268292682927,integer,4,"3: 32,224; 1: 3,317; 2: 2,744"
DYCOL06,6715,82.7599486521181,integer,9,"1: 18,587; 2: 4,847; 3: 3,427"
DYCOL07,28552,26.695763799743254,integer,2,"1: 10,398"
DYCOL08,28643,26.46213093709885,integer,2,"1: 10,307"
DYCOL09,35165,9.717586649550702,integer,2,"1: 3,785"
DYCOL10,36529,6.215661103979464,integer,2,"1: 2,421"
DYCOL11,27779,28.680359435173298,integer,2,"1: 11,171"
DYCOL12,38270,1.7458279845956381,integer,2,1: 680
DYCOL13,2585,93.3632862644416,integer,2,"1: 36,365"
DYCOL14,18189,53.30166880616174,integer,2,"1: 20,761"
DYCOL15,30850,20.795892169448006,integer,2,"1: 8,100"
DYCOL16,8528,78.10526315789474,integer,2,"1: 30,422"
DYCOL17,31351,19.509627727856227,integer,2,"1: 7,599"
DYCOL18,10267,73.6405648267009,integer,2,"1: 28,683"
DYCOL19,28753,26.179717586649552,integer,2,"1: 10,197"
DYCOL20,2039,94.76508344030809,integer,2,"1: 36,911"
DYCOL21,13421,65.54300385109114,integer,2,"1: 25,529"
DYCOL22,18759,51.8382541720154,integer,2,"1: 20,191"
DYCOL23,20786,46.63414634146341,integer,2,"1: 18,164"
DYCOL24,18134,53.442875481386395,integer,2,"1: 20,816"
DYCOL25,37363,4.074454428754814,integer,2,"1: 1,587"
DYCOL26,37421,3.9255455712451814,integer,2,"1: 1,529"
DYCOL27,38627,0.8292682926829276,integer,2,1: 323
DYCOL28,38895,0.1412066752246477,integer,2,1: 55
DYCOL29,1970,94.94223363286265,integer,2,"1: 36,980"
DYCOL30,762,98.04364569961488,integer,2,"2: 38,188"
DYCOL31,15934,59.09114249037227,integer,2,"3: 23,016"
DYCOL32,8937,77.05519897304237,integer,2,"4: 30,013"
DYCOL33,35811,8.059050064184847,integer,2,"5: 3,139"
DYCOL34,5255,86.50834403080873,integer,2,"6: 33,695"
DYCOL35,5027,87.09370988446726,integer,2,"7: 33,923"
DYCOL36,24654,36.70346598202824,integer,2,"8: 14,296"
DYCOL37,38885,0.1668806161745806,integer,2,9: 65
DYCOL38,38578,0.9550706033376155,integer,2,10: 372
DYCOL39,38827,0.31578947368421373,integer,2,11: 123
DYCOL40,34040,12.605905006418483,integer,2,"12: 4,910"
DYCOL41,34060,12.554557124518617,integer,3,"13: 4,889; 1: 1"
DYCOL42,665,98.29268292682927,integer,10,"4: 22,699; 3: 15,203; 1: 222"
DYCOL43,665,98.29268292682927,integer,10,"14: 22,636; 11: 12,332; 15: 1,459"
DYCOL44,665,98.29268292682927,integer,10,"24: 22,568; 23: 5,783; 21: 5,288"
DYCOL45,38662,0.7394094993581568,integer,2,1: 288
DYCOL46,35811,8.059050064184847,integer,2,"2: 3,139"
DYCOL47,38808,0.3645699614890918,integer,2,1: 142
DYCOL48,36965,5.096277278562256,integer,2,"2: 1,985"
DYCOL49,38710,0.6161745827984566,integer,2,1: 240
DYCOL50,31609,18.84724005134788,integer,2,"2: 7,341"
DYCOL51,38762,0.48267008985879434,integer,2,1: 188
DYCOL52,37402,3.9743260590500595,integer,2,"2: 1,548"
DYCOL53,38932,0.04621309370987925,integer,2,1: 18
DYCOL54,38774,0.45186136071887484,integer,2,2: 176
DYCOL55,38422,1.3555840821566134,integer,2,1: 528
DYCOL56,38885,0.1668806161745806,integer,2,1: 65
DYCOL57,38403,1.4043645699614915,integer,2,2: 547
DYCOL58,13681,64.8754813863928,integer,3,"1: 24,084; 2: 1,185"
DYCOL59,38655,0.7573812580231043,string,66,مشهد: 155; مسافرت مذهبي داخل كشور: 10; سفر مشهد: 9
