Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,17411,122034085: 10; 9161095: 8; 124014028: 7
DYCOL01,0,100.0,integer,13,"1: 14,160; 3: 3,984; 2: 2,199"
DYCOL02,0,100.0,integer,2,"1: 20,054; 2: 4,033"
DYCOL03,11914,50.53763440860215,string,253,"9314: 3,713; 9211: 2,405; 9152: 300"
DYCOL04,0,100.0,integer,376,"4521: 6,110; 111: 1,212; 8021: 939"
DYCOL05,0,100.0,integer,3,"3: 18,326; 1: 5,663; 2: 98"
DYCOL06,3701,84.63486528002657,integer,21,"8: 10,169; 10: 3,162; 9: 1,589"
DYCOL07,3698,84.6473201311911,integer,9,"6: 11,001; 7: 3,763; 4: 2,018"
DYCOL08,0,100.0,integer,3170,"0: 4,097; 2000000: 1,203; 1500000: 1,112"
DYCOL09,0,100.0,integer,5423,12000000: 620; 18000000: 619; 24000000: 536
DYCOL10,685,97.15614231743264,integer,4106,"0: 3,470; 2000000: 1,136; 1500000: 1,130"
DYCOL11,64,99.73429650849006,integer,6415,18000000: 702; 12000000: 678; 24000000: 640
DYCOL12,16549,31.294889359405488,integer,165,"0: 6,839; 500000: 67; 300000: 58"
DYCOL13,5824,75.82098227259517,integer,1099,"0: 9,784; 1750000: 889; 2000000: 597"
DYCOL14,0,100.0,integer,4354,"0: 4,099; 1500000: 1,106; 2000000: 1,097"
DYCOL15,12173,49.46236559139785,string,5255,24000000: 264; 18000000: 253; 12000000: 251
