Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,19208,20711170932: 7; 11012239026: 7; 11801385630: 6
DYCOL01,0,100.0,integer,12,"1: 15,516; 3: 3,548; 2: 2,187"
DYCOL02,0,100.0,integer,2,"1: 20,961; 2: 2,603"
DYCOL03,0,100.0,integer,326,"9314: 5,637; 9211: 2,940; 5220: 942"
DYCOL04,0,100.0,integer,375,"41000: 5,552; 1110: 955; 43900: 854"
DYCOL05,0,100.0,integer,3,"3: 19,088; 1: 4,429; 2: 47"
DYCOL06,2482,89.46698353420473,integer,20,"8: 12,528; 10: 2,489; 9: 1,612"
DYCOL07,2481,89.47122729587507,integer,9,"6: 10,036; 5: 3,346; 7: 2,692"
DYCOL08,0,100.0,integer,1265,"0: 2,782; 10000000: 1,359; 12000000: 1,271"
DYCOL09,0,100.0,integer,3162,120000000: 816; 60000000: 808; 96000000: 688
DYCOL10,210,99.10881004922764,integer,2515,"0: 2,632; 10000000: 1,204; 8000000: 1,140"
DYCOL11,21,99.91088100492276,integer,3692,120000000: 959; 60000000: 835; 96000000: 787
DYCOL12,5872,75.08063147173655,integer,191,"0: 16,151; 1000000: 252; 2000000: 240"
DYCOL13,4283,81.82396876591412,integer,623,"0: 11,592; 6880000: 672; 10000000: 655"
DYCOL14,11291,52.08368698013919,string,2105,"0: 1,024; 10000000: 568; 8000000: 524"
DYCOL15,0,100.0,integer,5157,60000000: 806; 120000000: 777; 96000000: 676
