Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,19165,2240082205: 6; 2040035170: 6; 1070022070: 6
DYCOL01,2,99.9917820602375,integer,15,"1: 14,987; 3: 4,093; 2: 2,127"
DYCOL02,2,99.9917820602375,integer,3,"1: 21,651; 2: 2,684"
DYCOL03,2,99.9917820602375,integer,312,"9314: 6,008; 9211: 2,557; 5220: 885"
DYCOL04,2,99.9917820602375,integer,322,"4521: 6,594; 111: 1,174; 8021: 788"
DYCOL05,2,99.9917820602375,integer,4,"3: 19,119; 1: 5,118; 2: 98"
DYCOL06,2614,89.25915273041049,integer,20,"8: 12,221; 10: 3,235; 9: 1,565"
DYCOL07,2615,89.25504376052925,integer,9,"6: 11,242; 5: 3,007; 7: 2,771"
DYCOL08,1,99.99589103011874,integer,1960,"0: 2,785; 4000000: 1,560; 5000000: 1,490"
DYCOL09,2,99.9917820602375,integer,3513,36000000: 878; 48000000: 814; 60000000: 804
DYCOL10,81,99.66717343961868,integer,3272,"0: 2,766; 4000000: 1,533; 3000000: 1,498"
DYCOL11,8,99.96712824095,integer,4628,48000000: 980; 60000000: 972; 36000000: 969
DYCOL12,5857,75.93376340551423,integer,242,"0: 16,489; 1000000: 257; 500000: 217"
DYCOL13,4255,82.51633315527798,integer,612,"0: 11,707; 3500000: 2,147; 3000000: 515"
DYCOL14,2,99.9917820602375,integer,3501,"0: 2,788; 4000000: 1,468; 3000000: 1,462"
DYCOL15,2,99.9917820602375,integer,5795,36000000: 886; 48000000: 795; 60000000: 752
