Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,13901,26024035: 10; 126013005: 8; 122023019: 8
COL01,1,99.99489926039276,integer,15,"1: 11,663; 3: 3,027; 2: 1,772"
COL02,1,99.99489926039276,integer,3,"1: 16,178; 2: 3,426"
COL03,1,99.99489926039276,integer,318,"9314: 3,595; 9211: 2,345; 2320: 629"
COL04,2,99.98979852078551,integer,309,"4521: 4,148; 111: 899; 8021: 820"
COL05,1,99.99489926039276,integer,4,"3: 14,275; 1: 5,215; 2: 114"
COL06,0,100.0,integer,3371,"0: 3,836; 1500000: 924; 1000000: 705"
COL07,0,100.0,integer,5207,3000000: 413; 12000000: 410; 6000000: 405
COL08,0,100.0,integer,4067,"0: 3,846; 1500000: 819; 1000000: 720"
COL09,0,100.0,integer,5789,12000000: 483; 6000000: 441; 3000000: 418
COL10,0,100.0,integer,628,"0: 17,307; 300000: 188; 200000: 168"
COL11,0,100.0,integer,1422,"0: 12,182; 1000000: 1,582; 1500000: 404"
COL12,0,100.0,integer,4316,"0: 3,842; 1500000: 818; 1000000: 700"
COL13,0,100.0,integer,6474,3000000: 408; 6000000: 406; 12000000: 402
