Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,26827,1232110: 54; 1233246: 51; 1073130: 50
COL1,0,100.0,integer,210,"17127: 24,795; 17411: 22,930; 14210: 21,082"
COL3,0,100.0,integer,8,"2: 145,779; 1: 121,947; 6: 16,147"
COL4_5,17577,94.05726689048696,floating,1861,"1.0: 36,631; 2.0: 27,679; 0.5: 17,765"
COL6,10996,96.28228404891588,floating,4006,"100.0: 11,062; 200.0: 9,499; 150.0: 7,289"
