Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,27309,1073011: 84; 1071035: 62; 1222049: 59
COL1,0,100.0,integer,209,"17127: 25,453; 17411: 22,233; 14210: 21,668"
COL3,0,100.0,integer,8,"2: 172,747; 1: 108,095; 6: 17,459"
COL4_5,13228,95.74665114693796,floating,1761,"1.0: 37,998; 2.0: 29,334; 0.5: 18,863"
COL6,12275,96.05308004450133,floating,4330,"100.0: 12,602; 200.0: 10,714; 300.0: 9,499"
