Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,21857,1064110: 71; 1062005: 71; 1064101: 69
COL1,0,100.0,integer,157,"13410: 19,452; 14210: 18,205; 15610: 17,951"
COL3,0,100.0,integer,7,"1: 498,609; 2: 8,775; 6: 6,883"
COL4_5,69644,86.68631870327145,floating,2208,"2.0: 57,036; 1.0: 48,433; 3.0: 42,115"
COL6,69644,86.68631870327145,integer,3452,"1000: 35,450; 800: 20,985; 1500: 19,958"
COL7,0,100.0,integer,6779,"3000: 24,202; 6000: 23,027; 4000: 17,898"
