Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,27399,116012037: 92; 116012006: 91; 116013019: 82
COL1,0,100.0,integer,161,"13410: 24,395; 14210: 24,044; 15610: 23,133"
COL3,0,100.0,integer,7,"1: 671,508; 2: 11,998; 6: 9,770"
COL4_5,102416,85.50284801884335,floating,3181,"2.0: 72,350; 1.0: 65,994; 3.0: 52,103"
COL6,102416,85.50284801884335,integer,5180,"1000: 56,212; 1500: 38,560; 2000: 24,114"
COL7,0,100.0,integer,10530,"6000: 29,859; 5000: 26,981; 3000: 26,977"
