Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,18571,1152060: 76; 13116: 73; 1012037: 71
COL1,0,100.0,integer,153,"17116: 21,396; 14210: 21,184; 13410: 15,431"
COL3,289,99.92903465024396,integer,8,"2: 381,745; 3: 9,604; 6: 9,154"
COL4,1083,99.73406410454743,integer,3,"0: 332,228; 1: 73,930"
COL5_6,16222,96.01660932961073,floating,2097,"2.0: 50,111; 1.0: 42,471; 3.0: 35,909"
COL8,39,99.99042336110558,integer,2915,"1000: 17,275; 1500: 14,892; 3000: 14,760"
