Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,25807,2410172: 23; 12140088: 22; 2440059: 22
COL1,0,100.0,integer,51,"21317: 8,314; 22310: 7,176; 22229: 7,057"
COL3,1,99.99903116734646,integer,8,"1: 101,717; 2: 795; 6: 503"
COL4,3,99.99709350203939,integer,881,"3000: 4,823; 5000: 3,960; 20000: 3,770"
