Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,6195,21033058: 11; 3053034: 11; 21042080: 10
COL1,0,100.0,integer,46,"33190: 1,575; 34170: 914; 33112: 712"
COL3,502,94.64247598719318,integer,6,"1: 8,806; 7: 34; 2: 20"
COL4,553,94.09818569903948,integer,731,1000000: 398; 2000000: 335; 500000: 273
COL5,8537,8.890074706510143,integer,230,3000000: 47; 2000000: 33; 1500000: 31
