Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,9156,11920037: 12; 12440041: 11; 12320965: 10
COL1,0,100.0,integer,46,"33190: 2,204; 34170: 1,421; 33145: 1,006"
COL3,385,97.30693900391718,integer,8,"1: 13,733; 5: 62; 2: 60"
COL4,619,95.67011751538892,integer,899,1000000: 483; 500000: 441; 200000: 410
COL5,13065,8.610800223838833,integer,298,10000000: 46; 15000000: 35; 2000000: 34
