Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,18406,1063055: 8; 1063053: 8; 104110: 8
COL1,0,100.0,integer,22,"31117: 15,234; 32142: 11,577; 32153: 10,387"
COL3,103,99.81936162749912,integer,8,"2: 53,203; 3: 1,391; 8: 1,035"
COL4,175,99.69309014380919,integer,3,"0: 32,047; 1: 24,798"
COL5,21901,61.590669940371804,integer,1552,"11: 5,294; 80: 2,227; 22: 2,136"
COL6,0,100.0,integer,2391,"500: 2,303; 300: 2,012; 400: 1,827"
