Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,9014,22149: 14; 62096: 12; 1073059: 12
COL1,0,100.0,integer,31,"72340: 6,030; 72318: 4,507; 72329: 4,371"
COL3,66,99.72602739726028,integer,8,"2: 23,665; 7: 277; 8: 57"
COL4,76,99.68451639684517,integer,3,"0: 20,452; 1: 3,562"
COL5,22162,8.003320880033204,integer,49,4: 313; 1: 258; 2: 231
COL6,0,100.0,integer,342,"200: 2,546; 300: 2,077; 500: 1,500"
