Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,6040,1092165: 5; 1234281: 5; 71135: 5
COL01,0,100.0,integer,16,"1: 5,219; 2: 676; 3: 205"
COL03,0,100.0,integer,1091,"0: 4,535; 2400000: 35; 1800000: 27"
COL04,0,100.0,integer,330,"0: 4,716; 1200000: 96; 600000: 88"
COL05,0,100.0,integer,111,"0: 6,325; 3600000: 11; 1200000: 7"
COL06,0,100.0,integer,559,"0: 4,340; 240000: 138; 360000: 117"
COL07,0,100.0,integer,155,"0: 5,619; 200000: 57; 500000: 52"
