Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,40007,2000157154: 1; 1090060162: 1; 1090116107: 1
MahMorajeh,0,100.0,integer,12,"3: 3,515; 5: 3,372; 8: 3,371"
ShoghlSarparast,1816,95.46079436098682,string,7931,"داراي درامد بدون کار: 2,140; داراي درآمد بدون کار: 2,103; زراعتکار: 1,810"
NoeKhn,1815,95.46329392356337,integer,3,"1: 38,150; 2: 42"
Takmil,0,100.0,integer,2,"1: 29,761; 2: 10,246"
TakmilDescA,39141,2.164621191291527,integer,4,1: 613; 2: 131; 3: 122
TakmilDescB,34971,12.587797135501289,integer,8,"1: 2,511; 2: 1,458; 6: 374"
TakmilDescC,39955,0.12997725398055104,string,45,عدم دسترسي به سرپرست خانوار: 5; کوچ اهالي روستا بعلت رانش زمين: 3; شرکت شده: 2
Jaygozin,34971,12.587797135501289,integer,3,"1: 4,087; 2: 949"
JaygozinDescA,39907,0.24995625765491525,integer,4,1: 87; 2: 10; 3: 3
JaygozinDescB,39158,2.122128627490194,integer,8,2: 281; 1: 269; 4: 110
JaygozinDescC,39995,0.029994750918593827,string,10,کوچ اهالي روستا بعلت رانش زمين: 3; شرکت شده: 2; ادغام جايگزين ها با يکي از نمونه هاي اصلي: 1
BlkAbdJaygozin,35920,10.21571225035619,integer,1034,1: 313; 3: 219; 2: 170
RadifJaygozin,35920,10.21571225035619,integer,300,19: 107; 20: 80; 21: 78
fStat,0,100.0,integer,3,"5: 26,080; 4: 7,698; 3: 6,229"
fEnt,0,100.0,integer,1544,"1: 2,490; 882: 81; 850: 81"
fvfy,1,99.99750043742345,integer,26,"0: 28,713; 1: 6,601; 2: 2,534"
user1,0,100.0,string,46,"Admin: 33,935; a3: 940; 8: 520"
user2,39244,1.907166245906966,string,16,Admin: 696; 6: 34; estekhraj1: 8
user3,2480,93.80108481015822,string,46,"Admin: 32,605; 8: 518; data1: 413"
user4,16775,58.06983777838879,string,8,"Admin: 21,794; a3: 650; admin: 421"
Tekrari,35662,10.860599395105853,integer,2,"1: 4,345"
