Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,39857,20001010816: 1; 12301496416: 1; 12319517329: 1
MahMorajeh,0,100.0,integer,12,"3: 3,465; 11: 3,402; 8: 3,384"
ShoghlSarparast,1605,95.97310384625034,string,7921,"داراي درامد بدون کار: 2,109; زراعتکار: 1,566; داراي درآمد بدون کار: 1,554"
NoeKhn,1605,95.97310384625034,integer,3,"1: 38,233; 2: 19"
Takmil,0,100.0,integer,2,"1: 29,100; 2: 10,757"
TakmilDescA,39040,2.049828135584719,integer,4,1: 653; 2: 93; 3: 71
TakmilDescB,32024,19.652758612038035,integer,8,"1: 5,706; 2: 1,286; 3: 395"
TakmilDescC,39788,0.1731189000677369,string,36,نود و نه: 29; نودونه: 4; کوچ نشين: 2
Jaygozin,32024,19.652758612038035,integer,3,"1: 7,045; 2: 788"
JaygozinDescA,39780,0.1931906565973307,integer,4,1: 70; 2: 6; 3: 1
JaygozinDescB,39146,1.7838773615676096,integer,8,1: 260; 3: 164; 2: 160
JaygozinDescC,39842,0.037634543492992556,string,12,کوچ نشيني: 2; کوچ نشين: 2; در پرنيت نمونه اسم خانوار ذکر نشده است: 2
BlkAbdJaygozin,32812,17.675690593873096,integer,1395,1: 605; 2: 572; 3: 491
RadifJaygozin,32812,17.675690593873096,integer,18,28: 878; 27: 812; 30: 680
fStat,0,100.0,integer,3,"5: 26,699; 4: 12,885; 3: 273"
fEnt,0,100.0,integer,1434,"1: 1,707; 795: 89; 857: 88"
fvfy,0,100.0,integer,22,"0: 29,372; 1: 6,625; 2: 2,280"
user1,0,100.0,string,37,"Admin: 35,542; 1: 689; 2: 636"
user2,39573,0.7125473568005636,string,19,Admin: 236; client1: 10; data1: 6
user3,1483,96.27919813332664,string,37,"Admin: 34,375; 1: 700; 2: 636"
user4,16604,58.34106932282912,string,7,"Admin: 21,796; 2: 631; admin: 429"
Tekrari,37750,5.286398875981635,integer,2,"1: 2,107"
Bakhsh,39857,-0.0,integer,1,
ShrDeh,39857,-0.0,integer,1,
Hozeh,39857,-0.0,integer,1,
BlkAbd,39857,-0.0,integer,1,
AbdName,39857,-0.0,integer,1,
