Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,35658,810107: 43; 11030129: 41; 12430046: 41
COL1,0,100.0,integer,138,"86130: 24,887; 72170: 23,680; 85116: 20,290"
COL3,2861,98.80352460490384,integer,8,"1: 233,146; 2: 1,068; 7: 1,052"
COL4,4623,98.06665300540735,integer,3936,"20000: 9,723; 10000: 9,323; 5000: 9,217"
COL5,232454,2.78731510252217,integer,548,300000: 269; 500000: 253; 400000: 226
