Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,19089,1234843: 40; 1102033: 36; 1034150: 35
COL1,0,100.0,integer,123,"72169: 13,078; 85116: 10,853; 72170: 8,931"
COL3,2100,98.24477821519018,integer,8,"2: 114,665; 3: 1,853; 6: 472"
COL4,2890,97.58448049614269,integer,3,"0: 88,382; 1: 28,371"
COL5,2629,97.80262948939762,integer,3037,"5000: 5,419; 10000: 4,884; 20000: 4,501"
COL6,115703,3.2931303962622116,integer,439,300000: 175; 500000: 155; 200000: 143
