Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,26455,115032041: 53; 105023022: 50; 116012017: 42
COL1,0,100.0,integer,151,"85138: 23,868; 72170: 16,599; 85149: 15,548"
COL3,12909,94.15051249286316,integer,9,"1: 198,609; 3: 4,887; 4: 1,721"
COL4,2499,98.86762186998722,integer,10280,"20000: 10,931; 50000: 10,080; 30000: 8,787"
COL5,216618,1.843343030368938,integer,410,1000000: 177; 500000: 162; 200000: 147
