Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,31645,116011047: 51; 113042096: 46; 21042102: 46
COL1,0,100.0,integer,152,"85138: 29,091; 85149: 19,924; 72170: 19,535"
COL3,2527,99.10651778832215,integer,9,"1: 269,367; 3: 5,591; 4: 2,238"
COL4,2529,99.10581063975731,integer,11313,"50000: 14,737; 20000: 14,651; 30000: 11,883"
COL5,278125,1.6621527016610904,integer,448,1000000: 191; 500000: 179; 2000000: 165
