Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,38049,11406321923: 65; 21405328632: 62; 11401314723: 56
DYCOL01,0,100.0,integer,315,"139113: 33,998; 139116: 25,373; 127124: 22,841"
DYCOL02,395977,10.768360588872895,integer,163,"1: 14,131; 2: 10,961; 3: 6,594"
DYCOL03,439108,1.0489833537271065,string,682,ملي: 493; بانک ملي: 329; کشاورزي: 256
DYCOL04,1345,99.69691028769861,integer,9,"1: 396,390; 8: 31,192; 5: 7,412"
DYCOL05,1306,99.7056987626278,string,13161,"0000500000: 21,138; 0000200000: 19,425; 0000300000: 18,619"
DYCOL06,437373,1.4399578153203363,integer,272,"0: 4,165; 10000000: 94; 20000000: 90"
