Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,36708,1100128004: 67; 2070261003: 63; 2120148005: 62
DYCOL01,0,100.0,integer,300,"139113: 33,795; 139116: 26,699; 127124: 24,501"
DYCOL02,415690,11.081021534012269,integer,240,"1: 13,858; 2: 9,832; 3: 6,567"
DYCOL03,460348,1.5283651306008839,string,1106,ملي: 508; بانک ملي: 497; بانک کشاورزي: 464
DYCOL04,2700,99.4224512452593,integer,9,"1: 425,917; 8: 20,824; 3: 10,239"
DYCOL05,2521,99.46074058862914,string,16677,"0000050000: 20,933; 0000100000: 20,049; 0000020000: 17,804"
DYCOL06,446749,4.437285691978277,integer,425,"0: 15,996; 10000000: 194; 3000000: 194"
