Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,16791,3132093: 41; 103033054: 36; 109164080: 34
COL1,0,100.0,integer,140,"72170: 11,244; 85116: 10,312; 85127: 8,528"
COL3,2241,97.9451866386701,integer,8,"1: 105,564; 7: 436; 2: 408"
COL4,2241,97.9451866386701,integer,2185,"20000: 5,372; 10000: 4,435; 50000: 4,392"
COL5,105833,2.9598114816478893,integer,365,500000: 155; 200000: 144; 300000: 133
