Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
ADDRESS,0,100.0,integer,20486,115062059: 14; 115022017: 13; 15062088: 11
COL1,0,100.0,integer,32,"51114: 15,383; 51318: 14,207; 52128: 4,961"
COL3,0,100.0,integer,8,"1: 55,508; 3: 1,582; 4: 1,556"
COL4,0,100.0,integer,5438,"10000: 2,589; 15000: 2,492; 20000: 2,333"
